 take week new mileageplus premier card sent stillwait doesntfeellikestatusyet,negative
 wonder peopl hate deal airlin ridicul inflex polici need phone number resolut,negative
 le2v9d pnr number flight first leg cancel flightl due bad weather iatanbul make reflight book problem,negative
 suggest confirm cert time flight book problem assum may never clear use way,negative
 thank explan seem like odd incent structur tho dramat diminish valu cert,positive
 sfo clearvis tv4u unit termin sfo airport,neutral
 2 realli care comfort care profit fine unfriendlyski,negative
 1 honest custom new seat design fit row plane row money,negative
 miss wed delay would cool,negative
 design deter peopl forget thing provid storag space articl say latter unfriendlyski,negative
 think miss meet worth flight voucher fli time would make right,negative
 pile time updat flight tv packag,negative
 hard add meal prefer book ticket forgot amp imposs even call,negative
 amaz realli,positive
 learn hold connect text anoth flight late flightr connect left pull gate,negative
 credit flight cancel flightl new flt book yr orig purchas date flown date,neutral
 partner first trip nyc bought ticket time pleas seat us next conf ilc0hp,neutral
 ridic cant transfer credit amp your take cancel flightl atleast let keep credit damn,negative
 thank one month ago none weird club one busiest airport us,positive
 plane took gate wait lot dia,negative
 flight omaha chicago en rout nyc seat partner separ pleas fix res ilc0hp,negative
 airport self checkin option employe train bitch send paycheck asap,negative
 websit say day count,negative
 one last thing unit club cracker nabisco pepperidg farm,neutral
 lack custom servic astound daysofhel,negative
 ha happen year ago flown sinc,neutral
 bag day late flight like rd time past coupl month free mile,negative
 cours helpless everyon els,negative
 flew ord miami back great crew servic leg thank,positive
 year old fli tokyo vacat bad knee happen,negative
 anoth week pass hope would respons,negative
 reason take day respond,negative
 yes know question still case fail,negative
 exit row window shade approx window rj lt frequent flyer,negative
 worri custom servic get bad wrap spoke w agent save huge amount time amp apolog yesterday,positive
 excus leav minor spend night sob hour plastic chair ua action terribl unit,negative
 perhap could fix answerthi,negative
 wife share dread experi pretend ua care young girl travel alon unit airlin,negative
 jh go process refund wifi ask receipt never receiv email guy whack credit card,negative
 post link articl verifi initi complaint comment say thing,negative
 break somehow make longer cut circul leg unfriendlyski,negative
 peopl status get buy upgd much less cost ahead premier earn confirm certif,negative
 pleas burn dream burningman ticket sale today,neutral
 worst agent us ft lauderdal airport passeng stand line get status alert amp still make announc,negative
 get free upgrad problem reserv mkwlkr,negative
 send person plane get us school ice want get stuck _donneiiy,neutral
 start xweek b737 flight neworlean cancun may sep avgeek,neutral
 fail set song unit break guitar lt lmao,neutral
 yes would love upgrad voucher pleas give call,neutral
 come cheaper fli bkk nrt even though get bkk take extra flight nrt,neutral
 regard flight coupl week ago frustrat polici amp express,negative
 thank reach seat hard enough cushion ok short flight btw ua6465 flight crew great,negative
 surpris otherwis flight good feel airlin,negative
 told lost guy know,negative
 land day late flight almost sleep feel sorri woman consol mother die night,negative
 sfo dfw also sfo ord,neutral
 disappoint unit feed small children amp half hour flight honolulu los angel appal esp food waspaid,negative
 thank supervisor miriam provid great custom servic final,positive
 fill airport part long day made longer,negative
 today staff msp took custom servic new level father pass away last night amp help get home today thank,positive
 ua6255 delay winnipeg plane frozen fail make connect ua1059 tightconnect denver,negative
 delay hour miss connect due mechan issu st flight rebook pleas call,negative
 fli stl saturday expect ice amp snow start look travel waiver thank,neutral
 add mile januari air china flight mileageplus account,neutral
 know updat everi hour tell know bag also equal irrit coltsmissingbag,negative
 lightyear ahead secur control newark airport wast precious min w bad effici frighten,negative
 great thank,positive
 submit status match last week heard back im delta custom look switch unit pleas assist,neutral
 montego bay go back gate bc person late flight aw servic came time,negative
 right guy charg air breath next,negative
 get name dalla flight chicago,neutral
 word sorri sorri plenti airlin travel lot,negative
 delay unit gate agent borderlin rude ask flight status question happen unit,negative
 need speak supervisor someon will help use credit asap letsworktogeth,negative
 give servic terribl forc use unit certain rout never would,negative
 club denver dope,positive
 check agent tag bag stand line hell,negative
 never go get gate rate,negative
 get ridicul miss connect,negative
 use confirm upgd cert gave b c decid sell anyon biz seat bother give,negative
 lock account need access book flight,negative
 januari th,neutral
 chanc troubleshoot check in minut per person,negative
 earth could close unit club atlanta major fail airport size,negative
 sorri hear outsourc plan bois best staff cust servic countri bois,positive
 lga ord ua get agent name argument baggag polici,negative
 yes staff rude unempathet need jacket tablet got u take carryon caus plane full lose em,negative
 monday even,negative
 pri board activ militari uniform travel uniform opsec reason even offici travel,neutral
 leisur militari personnel safeti reason r high recommend travel uniform,neutral
 ticket counter master smf help,negative
 cool thank,positive
 baggag shannon never mind u work give back,negative
 listen lowest provid inflight wifi get time,negative
 funni email found left lhr mean time stuck bag nyc,negative
 biggest joke compani never fli day wait bag even know,negative
 updat flight delay super frustrat,negative
 long expect formal respons take,neutral
 hi fli domest first sea hnl pay use loung fli intern thank,neutral
 mean fortun want flight affect,neutral
 volum profit aviat aircargo,neutral
 go airlin loung w star allianc club card bcn told star allianc accept,negative
 u repli custom refund form unitedairlin,negative
 lt lt lt lt lt shoddi custom servic use whatsoev unitedairlin,negative
 lt lt lt lt lt lt repli email,negative
 day sinc appli compens correspond,negative
 suck money book flight see love life mile away,neutral
 submit custom care form jan th still respons littl longer busi day,negative
 clear unit live stone age peopl need comput make site better tablet phone,negative
 deal via email anyth crappi web form made mobil devic,negative
 speak flight skateboard allow carri bagag right extra payment need,neutral
 next thing know unit believ dot take court unit anti consum,negative
 read last hashtag go f unit make sens sinc f us cancel flightl ticket reserv,negative
 link messag repli thparti itproblem,neutral
 hi read weather warn east coast us would flight lhr sfo affect,neutral
 delay connect custom servic today abl pay final respect dear famili member thank,positive
 allow bring duffl bag back pack carri person item fli ny,neutral
 sorri unit abl keep word cuz total inadequ still say custom fault,negative
 know bag knew hour ago kill worst servic ever,negative
 stop pretend care welfar daughter unit airlin opportun help n fail unit airlin,negative
 receiv one previous th check odd said complaint associ e mail,negative
 ok pretti sure wait see happen,negative
 check trace inform got number wrong phone number amp turquois duffl bag becom black laptop bag,negative
 treat servic member like crap never fli unitedairlin,negative
 thank ua1121 den min tarmac,neutral
 point upc code check baggag tell luggag vacat day tri swimsuit,negative
 sfo gt bos nonstop flight competit price jetblu virgin vs ident time,negative
 come baggag updat,negative
 thank respons bag came long wait prioriti tag honor disappoint,negative
 hit keep come unitedfail unitedwithivi,negative
 hi jh yes pleas sinc lost almost whole day way could help chang return one day late flightr,negative
 hrs search flts find site amp book offer bc seg realli avail lie falseadvertis,negative
 next flight think spend anymor money guy ever bad,negative
 bag yet palm spring airport lax come beat bag,negative
 chang tire delay ua1127 flight arriv instead wait board,negative
 generic form ton field ask info alreadi expect premier platinum anoth servicefail,negative
 wtf usernam email addr signin still unavail tri login sinc sunday,negative
 fli msp dxb child turn trip buy return ticket child,neutral
 want bag vital equip royal screw cranki want updat,negative
 guy big heart keep good work,positive
 flight sime rudest flight attend run drink card flashlight drop noapolog,negative
 disappoint partner communic extrem late flight flight realli around horribl,negative
 unless guy im good,negative
 mile go restructur help silver status brotha thought win guy today lol,negative
 even multipli ticket price still never equal amount mile travel even transatlant flight,neutral
 miss connect wrong citi bag palm spring hotel serious tire treat way,negative
 bag lax like promis thing today mess today,negative
 dang thought teleport devic ua514,negative
 receiv bag appreci take care matter follow,positive
 still receiv respons pleas direct messag contact inform,negative
 wait bag iah min freak peopl flight wait bag fix,negative
 game one reason pay someth could work,neutral
 take note great exampl actual make good extrem inconveni situat,positive
 rtb gt iah first class wife global servic headach due neighbor smoke e cigarett contact pls,negative
 feder regul prohibit separ bag yet lose bag okay,negative
 tri check min flight rather min stonewal employe,negative
 hello wonder long might take turkish airlin flight show unit mile thank,neutral
 guy work plane,negative
 almost major accid ua3710 pass inform us wait plane,negative
 said go take time go know issu know fix,negative
 hour delay plus jetway move biz travel never fli u,negative
 son passeng flight chicago toronto plane came within feet collid anoth plane stop,negative
 made mad call bag number person help told bag realli,positive
 yes airport person told bag still nashvill file claim,negative
 thing fella done right today get pacif time zone,positive
 ugh bag sent palm spring lax promis better hotel get,negative
 direct messag hear anyth back,negative
 yup happen way often time last month,negative
 great thank send,neutral
 handl bag issu put onto first place,negative
 big pilot turn hr tarmac min delay arriv,positive
 return vacat went luggag servic golf bag present clear wrap could use first place,neutral
 holiday lifetim new york ruin lost luggag fail find sinc sunday wontflyagainwithyou,negative
 golf bag top cover staffer said check without type cover wrap forc leav bag,negative
 offer real food american club like amaz food offer heathrow,negative
 bag lost travel unit pleas someth,negative
,neutral
 stuck plane hour due mechan fault updat pleas happen way newark lhr,negative
 flight unfortun isol flightd incid wait less min year,negative
 mention one bag infant car seat amp stuck yr poor replac ici mtn road,negative
 ur hemispher magazin open u make flight pleasant,negative
 hard believ sinc staff sfo check someon name ritacomo flew ewr day,negative
 late flight tire understand edgi tri catch flight chipper def rude,negative
 rude cust ser agent busi chat yell bc took pic put stdbi seat diff agent gave seat min late flightr platinum,negative
 frequent user congrat u lost bag year problem today staff rude still bag,negative
 sivi stewart lax fantast tonight help find lost item us airport much thank,positive
 yes though locat bag yet love flight outsid,negative
 got home amid snow amp cancel flightlat deliv bag w hassl plus wait phone amp upgrad thank,positive
 wife phone sever time past day result,negative
 say custom care report anyon respons humili compani serv public,negative
 unitedairlin feedback benefit correct atroci custom servic good know,negative
 unitedairlin fill form never receiv respons expect remedi travel anoth airlin cancel flight member w u,negative
 ewr lax ua1151 seat armrest broken discov takeoff flight full fa file report chat partial refund,negative
 told go know issu go find fix,negative
 made way airport say fix handl show problem said go,negative
 link tweet goe someon intern email gt probabl one rd parti contract,neutral
 bother respond custom servic worst never use guy,negative
 flight houston,neutral
 free hotel make poor custom servic disregard,negative
 mess refus wait min unit fault delay leav earli absolut disgust,negative
 mechan delay occur houston earlier today flight ord,negative
 ord roc fam came see sna member dad use mile,neutral
 cc boldflavor bring bourbon st ft bold flavor fresh ingredi dine option,positive
 thx check never got via phone hold hour long long wait hold ugh csfail,negative
 referr program milageplus explor card,neutral
 els would know deni,negative
 obvious,neutral
 allow shadi rd parti servic sell ticket refus help custom left hold bag flyunit,negative
 hour phone hung want differ flight day open seat greatservic,negative
 mainten issu undetermin amount time mechan even arriv,negative
 sent email describ experi look forward follow hope make right,neutral
 chicago hometown airlin care neighbor savethediagon flyquiet ordnois,positive
 cost one round trip ticket,negative
 give cyndi amp troy gold star,positive
 flight attend super help find bag left flight today excel custom servic name fit,positive
 chang rno den non stop may late flight morn earli afternoon,neutral
 unitedairlin wont wait min fam w yr old connect flight leav earli instead airport plane last stop today,neutral
 go back airport work time tell serious way,negative
 instead bourbon street quiet plane savethediagon,neutral
 denver suppos board right yet land,negative
 year never mani issu airlin,negative
 haha fine still fli ever seem like guy problem anyon els,negative
 note travel w yr old unreal,negative
 plane stay overnight next airport roc u make min air instead wait u leav earli,negative
 travel guest mileag plus member use member mile great custom servic,positive
 mechan issu caus delay connect plane ord need wait min refus left earli instead wtf,negative
 captain apolog delay compani look open gate glanc starboard side see open gate,neutral
 reinstat kosher meal drop short merger,neutral
 one jfk lax r u upgrad plane plane screen lousi seat unitedfirst,negative
 possibl upfar p segment gpu waitlist,neutral
 bring game premium cabin dine nice,positive
 alreadi vomit halfway,negative
 amaz hard talk custom servic,negative
 fair enough stink passeng plane leav gate sit tarmac hour takeoff,negative
 held flight group near peopl,negative
 guy suck delay flight hold connector minut worstairlineev,negative
 want plane dad,neutral
 time rant delay flight still forgot luggag delay tarmac moment love unit,negative
 intern flight get new eta air,negative
 think rough moment w bad passeng earlier flight thing got consider better thank,positive
 thank rude custom servic hour delay realli help time wise afternoon meet hello,negative
 useless respons need function wheelchair custom care form fill,negative
 awesom thx thx repli damn fast sure hell beat cheez hold music,positive
 cabin function mean take custom satisfact survey,neutral
 cab ride dfw love got bag reimburs,negative
 unbeliev hypocrisi,negative
 thank get businessfirst prioriti tag bag onto connect flight ewr despit hour layov nice job,positive
 amaz fli mile unitedairlin amp allianc last year still got jilt status moneyelsewher,positive
 top csr went ahead hung call unit discuss,negative
 final memphi land minut ago still bag pay servic get wors,negative
 thank terribl experi ewr custom treat prioriti inconveni tryagain,negative
 rd parti servic known eze flight man confirm born india told name steve wilson,neutral
 third wheelchair broken,negative
 met custom servic arriv flight ua3787 pvd iad thank guy realli handl storm,positive
 ooh thank,positive
 flight pm still airport gee servic care nope delay,negative
 disappoint cc purchas ticket onlin w voucher charg full amnt would hold price refund unaccept,negative
 exact state secur document nexus card state passport must alway also present read,negative
 told unit carri carri back refund,neutral
 leav work would possibl would love replac,neutral
 feel complet cheat read commit custom servic via websit def get servic suggest,negative
 agent said would refund agent said unit never sold us ticket,negative
 air traffic crew could get shit togeth one would notic rude ground staff,negative
 problem link thparti,negative
 feel well inform yes flight inde delay thank,negative
 pay coach plus told preboard overhead bin full,negative
 get help chang ticket minut hold count,negative
 thank help total appreci made super easi,positive
 told supervisor unit disconnect custom support nobodi address igiveup,negative
 mileageplus signup page broken,negative
 wifi tell famili gonna late flight caus sit ground plane past two hour,negative
 fyi continu text email get delay held captiv tarmac help,negative
 late flight broke luggag handl pay new one,negative
 friend sky today hr weather delay sfo follow hr mechan delay sit plane nofun,negative
 custom servic rep rude ask question turn got attitud jane help disgust,negative
 see thread,negative
 poor old unit never seem get respons right,negative
 obvious staff ewr unit otherwis seen ad friend help ewr worst airport,negative
 also pre select seat sfo gt yyz flight canadian flight book problem,negative
 forelock guarante fare fare amp seat,neutral
 thank,positive
 hypocrisi rt sorri abl offer full refund exchang rate hope kp,negative
 spend hotel weather delay weather someth complet control,negative
 eventu approach bag like get,negative
 nyc flight delay miss connect sacramento chicago,negative
 said would give us refund day late flightr refund,negative
 know weight plane us sit plane hrs convinc compani safe flt,negative
 show flight sever hour earli tri call amp hold min b f call disconnect,negative
 polici chang must advis time purchas choos vari airport want full refund,negative
 want cancel flightl ticket special guess even unit,negative
 flight book problem without major problem bad,negative
 _ingeniero check baggag lose,negative
 hope miss lax ito connect look forward stuck lax overnight team,negative
 well perhap could highlight state travel canada amp usa unit nexus,negative
 know two hour us sit plane bag load plane weight,negative
 make hard fli delay hour plane turn around amp head back gate connect,negative
 serious fire need happen hnl broke wheelchair loan broke mine,negative
 call custom servic cours say there noth offer transfer disconnect line,negative
 submit third time pleas check confirm receipt taken screen shot case disappear thank,negative
 alreadi reschedul flight cancel flightl hotel room paid,negative
 classic,negative
 elizabeth washington dull hook new connect flight gate super pleas,positive
 thank,positive
 economi plus cabin also qualifi premium cabin,neutral
 flight ua3364 sit tarmac min report input,negative
 rd parti servic use sell ticket rip excel servic unit offer,negative
 thank,neutral
 yesterday sort,neutral
 thank advic help believ guy actual charg peopl fli unit,negative
 issu unit airlin pleas retweet paid full fight ticket given standbi instead,negative
 tri log told e mail log current avail,negative
 cancel flight ticket thousand peopl like exchang rate doublestandard,negative
 e mail address write account might less like disappear,neutral
 wast min fill onlin form tell receiv know happen time,negative
 amsterdam ewr,neutral
 stuck iah wait flight honolulu hour due mainten issu could gotten new plane fail,negative
 kind hypocrisi cancel flightl ticket bad exchang rate advantag unit,negative
 entir problem never sent anyth via email given flight book problem number phone,negative
 call number useless head airport pick bag whole situat seem like real joke,negative
 get first class flight rebook,negative
 gate agent club staff got prioriti standbi next might minor disast travelingwithsmallkid,neutral
 send post complet detail circumst surround matter unit airlin asham,negative
 hidden citi forc crappi seat even though exit row avail first leg support cannot fix,negative
 jt thank help complet form back home,positive
 miss incom time sat jetbridg driver miss min connect time flight,negative
 ladi gent unit airlin,neutral
 might deal frustrat passeneg hope great day thank much amaz airlin,positive
 allright last question power outlet flight avail premium cabin includ economi plus cabin,neutral
 well la hr car ride dark palm spring technic mayb get bump st class den phl friday,neutral
 yes still need assist flight home due chang flight u made miss connect,negative
 believ follow order send dm,neutral
 thank would like apolog full refund pleas confirm receiv,negative
 hi email share detail thank frank com,neutral
 got bad exchang rate want money back pleas refund without penalti,negative
 flight ua1159 denver rmoug15 chedul time show know ridicul,negative
 use autom respons decenc actual care respond,negative
 jt issu miss connect earli gate close zero concern custom servic,negative
 think could say mani nice thing get upgrad delay flight ok,negative
 explain reward us elit premier k member,neutral
 birthday fiancé amp want travel late flight april fave airlin frontier,neutral
 resend confirm code dm,neutral
 dm detail back start phone number reach repli either onlin phone,negative
 airlin ceo jeff smisek disloy loyal worker via,neutral
 guidelin say x9x17 bag x15 x8 bit taller guidelin gonna problem,neutral
 thank wish ladi littl rock told morn ask,positive
 claim number back iad baggag sinc phone call speak someon,negative
 think problem newark nj saturday due expect snow,neutral
 got follow unit page,neutral
 thank speedi respons figur may someth natur guy fine print haha,positive
 worst servic ever,negative
 thank attent would actual like make specif complaint custom servic dca best option,negative
 believ unit find someon simpli check seat back miss passport love unit debat choic,negative
 furious firm disgrac despit effort zero protect daughter alon night unit,negative
 holi high speed internet batman speed unit club iad insan fast thank,positive
 websit flight book problem experi obnoxi upsel laden disast anyon half brain,negative
 like week flight creativ,neutral
 flt major delay bc ground crew slow flight crew terrif hour ground,negative
 sorri hate unit get see famili thursday,negative
 thank time servic amp great staff get wife cancun past week honeymoon,positive
 done thank,positive
 current standbi lax hour ride palm spring long day start snowi philli,neutral
 custom servic mileag plus custom disgrac spent min phone reset pin number luck,negative
 given flight book problem refer number,neutral
 chang way stick premier k loyal custom make thing harder loyal,negative
 thank offer final made destin albeit hour late flight,negative
 airlin cancel flight oc fll flight today switch notic apolog done fli unitedairlin,negative
 send anoth confirm email,neutral
 would super paid much attent actual flier credit card holder,negative
 travel lot get still fave ewr cleveland w min layov connect dc best option come,negative
 pm bag still even courtesi toiletri kit flight experi expect disappoint,negative
 airlin cancel flight oc fll flight today switch notic apolog done fli unitedairlin,negative
 sorri wrong link bag that one meant,neutral
 flight lax iad back row clean prior board gross find use tissu seat pleas,negative
 thank,positive
 take lesson know treat custom,neutral
 plus horribl seat poor custom servic everywher flown take away mileag program horribl,negative
 learn listen custom want want ask custom want,negative
 custom servic,negative
 priceless unit strand daughter hare unit zero keep safe alon plastic chair h unit air,negative
 hi updat,neutral
 could tell bag would accept person item bring one carri bag plus,neutral
 final cancel flightl,negative
 link email offer u sent year buy transfer mile last expir,negative
 thank final made miss meet,negative
 flight origin suppos leav pm amp leav nd time happen,negative
 suppos deliveri believ see,negative
 thank yes hope speak someon direct appreci link nonetheless,negative
 sure wait min yay,positive
 hi jh experi unit entir disgust yes like assist get compens bag,negative
 took pictur thursday awesom,positive
 probabl someon return call email case number,negative
 even fit name first two line yes pleas pass feedback big downgrad previous year,negative
 expir offer buy transfer unit mileageplus mile discount mani offer year,positive
 flight cancel flightlat one due weather one mechan paid hotel bag held transfer voucher compens,negative
 got email reserv got cancel flightl refund noth got refund yet,negative
 offer flight cancel flight strand away home work,negative
 realli tri today,negative
 look like settl go thx,positive
 flt two updat last minut,neutral
 busi take need get audit,negative
 never given one,neutral
 quick respons offer assist lack follow realli servic expect,negative
 stuck iad go hour wait ferri flight nashvill u tell arriv ridicul,negative
 flt gate agent announc unprofession time go back,negative
 thank kp pleas also mention quich breakfast tandoori chicken dinner entre accompani truli first class,positive
 flt departur time chang five time last minut figur solut announc,negative
 bag still houston sinc friday still reimburs baggag fee,negative
 tell,negative
 flight alreadi cancel flightl tri get home two day staff unhelp,negative
 flight wors last flight attend even know whether plane equip power outlet seat,negative
 flight agent wander pilot came look went charg person phone txting,negative
 wait flight memphi incred rude gate agent wait departur time announc delay rude,negative
 see need spend extra bc ur equip failur,negative
 need make chang reserv seat bought ticket error amp comp seat,negative
 power outlet seat hour flight california serious airlin fail pathet,negative
 thank kp luckili transfer mainten issu still delay miss transfer,negative
 receiv e mail either inbox junk spam,neutral
 could pleas send phone refund depart submit claim email without success,negative
 person sit denver three hour want get plane pleas let go home,negative
 flight delay three hour pilot never show,negative
 need get ric tonight ewr hrs,negative
 next flight miami anoth airlin,negative
 super frustrat folk unit ticket counter pittsburg honor media rate unitedfail,negative
 minut arriv bag peopl ua469 den ewr long wait ual rep come,negative
 polici behind chang passeng seat assign gate,neutral
 karen found unhelp rude call unit time amp told could board karen would accept,negative
 cross prior time carrier issu karen rude untrain unhelp also spoke,negative
 nexus confirm cross via air car boat travel nexus,negative
 employe yell employe stood other whisper point behind counter,negative
 refus board nexus nexus confirm refus,negative
 good note employe encount newark fabul late flight connect flight got,positive
 u lost bag would refund bag fee make sens yes alreadi call cust svc said,negative
 yall tri littl bitti plane fli boston hate littl plane,negative
 good thing hold flight peep late flight connect flight still make destin time,positive
 q purchas ticket hawaii trip late flight march mean acquir mile base price distanc flown,neutral
 stay warm pass chicago next week,positive
 refund request function broken get time error,negative
 _njairport newark land minut earli lose time wait tarmac gate,negative
 give direct flight iah honolulu rd attempt year rd delay meal voucher wow custom servic,negative
 play bizarr safeti video ever seen,neutral
 near hour late flightr still idea never fli unit help,negative
 wi fi broken plane outag friday southwest get right everi plane unit,negative
 wifi onboard far superior price perform user perceiv bandwidth late flightnci recent experi,positive
 second day amp attempt tri leav iad amp anoth plane delay mechan issu hour delay,negative
 direct number call request refund tell valid chang ticket number site,neutral
 plane come delay almost hour plane,negative
 fast enough excus servic big hub outdat craft southwest wifi aw,negative
 thank great servic newark seat fix seat daughter fab land fort myer,positive
 mother flight delay phl ord way nrt gate refus upgrad platinum blegh,negative
 late flight everyon brave weather passeng wait flight crew realli,negative
 miser trip lost bag sat found mon lost ship nd day ground tue might return flight home,negative
 spend afternoon mia fault loung inconveni,negative
 costum servic suck wait week respons,negative
 way get copi feb edit hemispher magazin fli,neutral
 somehow think go stuck pay hotel room denver without winter cloth dime guess see,negative
 normal ask peopl put headphon toddler mayb plane kid section near back,neutral
 cours need help dming ladi gent day solut hope best lax,negative
 confirm number njv4bp need email confirm flight nyc sfo feb,neutral
 chang mileageplus program winner loser airlin travel loyalti reward,neutral
 brandi zabsonr denver deserv rais bring delight terribl travel situat big up,positive
 thank next flight durango drive farmington new mexico work hit slope durango,neutral
 deni use rear face car seat ua5025 erj145 confirm actual polici,negative
 better hold flight tucson land houston hour delay minor comput problem,negative
 thx stand know frustrat appreci patienc tri get way jh,neutral
 roundtrip ticket nj dramat cheaper virgin pretti pricey via unit match,neutral
 drop luggag iad month ago repair damag heard anyth sinc get back,negative
 thought thank clarif,neutral
 feck guy stop cancel flightl flight ewr ric weather fine locat,negative
 ua roll improv think hope catch soon meantim ana prefer,neutral
 _offici pleasant surpris find ana made major upgrad transpacif rout flight plane servic,positive
 step cancel flight flight step notifi custom step charg food tri surviv wait brilliant,negative
 need confirm number give,neutral
 besid small degre self interest take rout sever time year amp would hate situat,negative
 rebook split take differ flight pilot ran hour frustrat,negative
 worri tweet make sure tag line fli friend sky,positive
 thank unit ground staff put last seat last flight home late flight still home,positive
 appreci follow,positive
 gist flight attend told,negative
 btw true remind flight staff check even indic meal prefer reserv,negative
 took aback respons flight attend put respons squar back passeng shoulder,negative
 u cld explain disorgan ineffici compani w sur obvious unhappi employe stay busi,negative
 sat airport hrs still sit gate sigh,negative
 actual consid might made mistak complain beyond indic reserv,neutral
 gold star unit chang flight miss connect accommod much late flightr arriv time happi,negative
 first class cockup,negative
 day travel swag ijustwanttosleep,neutral
 thank new club hare comfort made difficult weather day profici enjoy,positive
 fill form sent link either,neutral
 let get iah hnl direct weather delay sfo leg stop reactiv proactiv,negative
 bad coffe juic ok getphilz unit termin sfo airport,negative
 mot get refund,negative
 noth appar flown w time last week experi incl today clusterfuck,negative
 get name group sit behind us think window seat overheard,negative
 know unit club need power moar power insuffici outlet roadwarrior ord,negative
 thrill carri check two nasti gate agent see entir empti bin board last,negative
 busi usual meant drop bulli mental foster inspir greater busi employeerel,negative
 ridicul fli outdat anywher much less btwn iah sfo power port wifi person entertain tortur,negative
 last night wait forev gate someon corpor dispatch forgot call crew unfriendlyski,negative
 broken entertain system hour nyc flight terribl cabin crew servic onlin complaint form work hopeless,negative
 much cost check addit bag travel newark glasgow thank,neutral
 call work tell fault late flight,negative
 new appl crâpe amaz live ua1207 realli nice crew americanair biscuit ua need,positive
 click link got confus,neutral
 offici worst delay least help airlin ever misfortun fli,negative
 item sentiment valu heartbroken miss,negative
 even though technic land silver,neutral
 still wait repli,negative
 pleas see flight attend enough room head bag carri save time,negative
 want get bag benefit instead get price three ticket ad card mp visa option,negative
 tri dm would go thru sure,negative
 link current status flight airport fli bwi ewr mco morn yet yet tell problem except see snow,negative
 like delay less one plane connect voucher,negative
 hope nicer flight time tri thing right sold ticket connet,negative
 got gate iah time given seat close flight know peopl arriv wait,negative
 yes wait line almost hour passeng left want wait past,negative
 still wait hit one hour,negative
 although happi cancel flight flight home tomorrow phx atl dca happi easi rebook,negative
 hello hold extrem long time confirm amp get board pass tri numer time,negative
 teach new travel research budget amp save trip today,neutral
 frustrat loooooong wait time speak live person cannot get board pass flight tomorrow,negative
 still updat text amp still respons email fr1 sr feel like yr lose custom servic care,negative
 agent one rude unhelp prompt initi tweet easi fix,negative
 wife group prev flight got bump reason alon two kid least put group,negative
 flight delay hrs month pregnant amp suppos care mom whose surgeri upset,negative
 thank much complet made thing right,positive
 love alway get best deal,positive
 follow send info,neutral
 hold min far tri book seat infant price increas meantim,negative
 glassdoor best place work snag overal notsurpris luvthem,neutral
 poor perform around paid express checkin week ago even leverag bullshit,negative
 thx make right help meagan fouti brancato fl dfw gate preboard w kid b4 group pleas pleas,positive
 updat emerg land jacksonvill right parentsonboard,neutral
 hold minut pleas help,neutral
 develop ding chrome firefox browser extens would swell,neutral
 take u midway chicago march th april th make get u year round flypbi,neutral
 logic would think check peopl board could drove home time wait,negative
 thank southwest save trip sweetheart go miss see altonbrownl thank sohappi,positive
 someon call back hold two time today min still gotten,negative
 know suicid second lead caus death among teen,neutral
 never mind move flight tomorrow thank help,positive
 need wheelchair gate sure option,neutral
 manag get sort phone good luck deal snow texa,positive
 ground flight b c equip problem amp rude wife travel alon w young kid never,negative
 promis unfollow,neutral
 dmed confirm number,neutral
 oh look delay flight addit half hour arriv offici five hour plan,negative
 weather bc system outag hope everyth goe smooth thank follow,positive
 belt issu rough day worst part travel month old wait outsid degre,negative
 oh atlanta,neutral
 move pm flight main concern luggag arriv told sw,negative
 use alway fli southwest,positive
 got bag hour late flightr offer go pick taxi cost one way spent inconveni,negative
 thx expect credit leg,negative
 sure pleas follow,neutral
 appreci get gate issu figur grr plenti open gate yet sit wait tarmac,negative
 sent,neutral
 minut hold wait ridicul,negative
 u seen messag past hour,negative
 follow,neutral
 thank awesom flight sweetheart got screw manag scrambl get sw plane today,positive
 thank much,positive
 round trip ticket arriv auction post master invit thank southwest,positive
 went purchas flight began process even minut earlier point gone help,negative
 upset luggag damag rude employe laguardia airport help,negative
 tv stream mean get spend flight watch women world cup final throwback bestflightev,positive
 status bag check area ffl,neutral
 least enjoy free cocktail two,positive
 agre rt one airlin fli away favorit dia newsbusi,positive
 flight matter hell next get luggag proper transfer facepalm smh,negative
 phone servic suck,negative
 flight bwi delay miss flight denver way find hold plane,neutral
 airport snow remov method keep good work folk cessna becom,positive
 peopl exit row still suppos give verbal approv never ask flight,negative
 arriv delay near hour yeah entir day airport idea stress less vacat fail,negative
 oh compani caus us lose entir day vacat cancun de board wait anoth plane,negative
 tri chang reserv hold minut onlin direct call help,negative
 first call got drop wait min second ran time tri late flightr way onlin,negative
 yo tri make chang reserv whenev select flight say unabl price pleas help,negative
 great de board perfect plane shot fml plan screw thank noth,negative
 teyana taylor perform medusafriday free till11 themenofbusi,neutral
 let us plane bc toilet done even work goe famili vacay playa del carmen mexico neveragain,negative
 thank apolog unfortun one mani bad experi longer fli southwest,negative
 told custom servic custom relat extend expir date unus travel fund,negative
 two hour ugh get voucher inexcus esp pre flight check ok,negative
 flight birmingham tomorrow night reschedul earlier flight expect snow,neutral
 follow back dm,neutral
 horribl experi passeng size seat offer voucher christin c,negative
 rd time fli southwest two year anoth trip back mx octob,neutral
 yes much look forward use airlin futur flight never,negative
 need learn treat peopl respect littl digniti fail,negative
 redeem point packag magic gone time final got felt like baitandswitch,negative
 done,neutral
 think get faster respons twitter call,negative
